Iteration,Generation,Max Vehicles,Fitness,Selection,Crossover,Mutation
0,72,18,42383.91113746756,fps,sequential_constructive_xo,swap_mutation
0,73,25,38290.99878202885,fps,sequential_constructive_xo,swap_mutation
0,74,19,39189.5405972379,fps,sequential_constructive_xo,swap_mutation
0,75,22,39720.55754518774,fps,sequential_constructive_xo,swap_mutation
0,76,22,39446.27582487809,fps,sequential_constructive_xo,swap_mutation
0,77,16,30932.11302266538,fps,sequential_constructive_xo,swap_mutation
0,78,17,31270.192525942624,fps,sequential_constructive_xo,swap_mutation
0,79,18,30855.642245661027,fps,sequential_constructive_xo,swap_mutation
0,80,23,43142.36058374544,fps,sequential_constructive_xo,swap_mutation
0,81,21,41600.074941808394,fps,sequential_constructive_xo,swap_mutation
0,82,23,40520.703847640805,fps,sequential_constructive_xo,swap_mutation
0,83,22,43303.67263295798,fps,sequential_constructive_xo,swap_mutation
0,84,14,31531.66154784808,fps,sequential_constructive_xo,swap_mutation
0,85,25,40907.989854702704,fps,sequential_constructive_xo,swap_mutation
0,86,14,29944.21073720766,fps,sequential_constructive_xo,swap_mutation
0,87,22,44761.63636587694,fps,sequential_constructive_xo,swap_mutation
0,88,24,38482.288580123095,fps,sequential_constructive_xo,swap_mutation
0,89,19,38962.127798909896,fps,sequential_constructive_xo,swap_mutation
0,90,17,24411.713110761808,fps,sequential_constructive_xo,swap_mutation
0,91,17,29928.73682223256,fps,sequential_constructive_xo,swap_mutation
0,92,17,25228.68586414521,fps,sequential_constructive_xo,swap_mutation
0,93,21,36401.12397833123,fps,sequential_constructive_xo,swap_mutation
0,94,21,32624.023438987428,fps,sequential_constructive_xo,swap_mutation
0,95,21,40011.14920264134,fps,sequential_constructive_xo,swap_mutation
0,96,18,42016.19741411547,fps,sequential_constructive_xo,swap_mutation
0,97,19,37073.87766008032,fps,sequential_constructive_xo,swap_mutation
0,98,21,34138.526286050685,fps,sequential_constructive_xo,swap_mutation
0,99,18,40004.47096503616,fps,sequential_constructive_xo,swap_mutation
0,100,18,37384.0980275514,fps,sequential_constructive_xo,swap_mutation
1,1,29,33737.98616430293,fps,sequential_constructive_xo,swap_mutation
1,2,29,33737.98616430293,fps,sequential_constructive_xo,swap_mutation
1,3,21,29337.038214664677,fps,sequential_constructive_xo,swap_mutation
1,4,23,27441.18037129269,fps,sequential_constructive_xo,swap_mutation
1,5,23,27441.18037129269,fps,sequential_constructive_xo,swap_mutation
1,6,18,28509.808837325396,fps,sequential_constructive_xo,swap_mutation
1,7,21,28861.3863828814,fps,sequential_constructive_xo,swap_mutation
1,8,21,28861.3863828814,fps,sequential_constructive_xo,swap_mutation
1,9,21,28861.3863828814,fps,sequential_constructive_xo,swap_mutation
1,10,23,28037.30096450306,fps,sequential_constructive_xo,swap_mutation
1,11,23,31053.6050153678,fps,sequential_constructive_xo,swap_mutation
1,12,20,41497.23543222731,fps,sequential_constructive_xo,swap_mutation
1,13,24,44015.827210934585,fps,sequential_constructive_xo,swap_mutation
1,14,21,27250.18760986526,fps,sequential_constructive_xo,swap_mutation
1,15,21,30873.993695414385,fps,sequential_constructive_xo,swap_mutation
1,16,16,32629.254370447397,fps,sequential_constructive_xo,swap_mutation
1,17,21,42182.78969013345,fps,sequential_constructive_xo,swap_mutation
1,18,19,36738.37065256573,fps,sequential_constructive_xo,swap_mutation
1,19,18,42050.036756903166,fps,sequential_constructive_xo,swap_mutation
1,20,20,40618.404853314554,fps,sequential_constructive_xo,swap_mutation
1,21,20,38534.17567476026,fps,sequential_constructive_xo,swap_mutation
1,22,19,32261.074270065874,fps,sequential_constructive_xo,swap_mutation
1,23,18,32171.876350912626,fps,sequential_constructive_xo,swap_mutation
1,24,18,43350.79181931098,fps,sequential_constructive_xo,swap_mutation
1,25,19,34953.32972417442,fps,sequential_constructive_xo,swap_mutation
1,26,17,39002.099464180166,fps,sequential_constructive_xo,swap_mutation
1,27,19,36731.461299918796,fps,sequential_constructive_xo,swap_mutation
1,28,16,41566.721402668365,fps,sequential_constructive_xo,swap_mutation
1,29,21,31085.473101299136,fps,sequential_constructive_xo,swap_mutation
1,30,21,31085.473101299136,fps,sequential_constructive_xo,swap_mutation
1,31,24,43028.10055121985,fps,sequential_constructive_xo,swap_mutation
1,32,20,33244.29150859575,fps,sequential_constructive_xo,swap_mutation
1,33,20,38241.9233094378,fps,sequential_constructive_xo,swap_mutation
1,34,17,41945.86188516174,fps,sequential_constructive_xo,swap_mutation
1,35,20,45110.20291516629,fps,sequential_constructive_xo,swap_mutation
1,36,22,28618.05698310742,fps,sequential_constructive_xo,swap_mutation
1,37,22,41134.9971673027,fps,sequential_constructive_xo,swap_mutation
1,38,30,40063.95986494396,fps,sequential_constructive_xo,swap_mutation
1,39,14,31834.046365602917,fps,sequential_constructive_xo,swap_mutation
1,40,19,44131.116730329624,fps,sequential_constructive_xo,swap_mutation
1,41,16,37333.51143911044,fps,sequential_constructive_xo,swap_mutation
1,42,17,43664.533852622175,fps,sequential_constructive_xo,swap_mutation
1,43,21,44033.681687785676,fps,sequential_constructive_xo,swap_mutation
1,44,21,39740.30222158215,fps,sequential_constructive_xo,swap_mutation
1,45,18,27327.546595277305,fps,sequential_constructive_xo,swap_mutation
1,46,18,27327.451214109882,fps,sequential_constructive_xo,swap_mutation
1,47,19,39690.2199103062,fps,sequential_constructive_xo,swap_mutation
1,48,19,42832.79531795099,fps,sequential_constructive_xo,swap_mutation
1,49,18,26082.27838922808,fps,sequential_constructive_xo,swap_mutation
1,50,17,39376.58740805098,fps,sequential_constructive_xo,swap_mutation
1,51,19,38028.153421618554,fps,sequential_constructive_xo,swap_mutation
1,52,21,38215.42974898492,fps,sequential_constructive_xo,swap_mutation
1,53,22,38035.05800136854,fps,sequential_constructive_xo,swap_mutation
1,54,21,34375.67146098078,fps,sequential_constructive_xo,swap_mutation
1,55,21,38732.55423252922,fps,sequential_constructive_xo,swap_mutation
1,56,17,36554.0326192106,fps,sequential_constructive_xo,swap_mutation
1,57,21,43294.36759372685,fps,sequential_constructive_xo,swap_mutation
1,58,18,28748.82761581843,fps,sequential_constructive_xo,swap_mutation
1,59,22,42967.016910784594,fps,sequential_constructive_xo,swap_mutation
1,60,21,42307.26443947653,fps,sequential_constructive_xo,swap_mutation
1,61,20,37830.2540399454,fps,sequential_constructive_xo,swap_mutation
1,62,19,33933.07784088537,fps,sequential_constructive_xo,swap_mutation
1,63,18,41508.13537569246,fps,sequential_constructive_xo,swap_mutation
1,64,19,39660.886096589194,fps,sequential_constructive_xo,swap_mutation
1,65,20,37040.55756816568,fps,sequential_constructive_xo,swap_mutation
1,66,17,38338.85993235588,fps,sequential_constructive_xo,swap_mutation
1,67,16,37146.82056115006,fps,sequential_constructive_xo,swap_mutation
1,68,21,42230.359462213324,fps,sequential_constructive_xo,swap_mutation
1,69,22,39854.29923278991,fps,sequential_constructive_xo,swap_mutation
1,70,19,38339.20660830085,fps,sequential_constructive_xo,swap_mutation
1,71,20,36735.12726385574,fps,sequential_constructive_xo,swap_mutation
1,72,15,41736.53086741227,fps,sequential_constructive_xo,swap_mutation
1,73,18,35759.6574118882,fps,sequential_constructive_xo,swap_mutation
1,74,16,28397.84442743724,fps,sequential_constructive_xo,swap_mutation
1,75,17,30837.7911484428,fps,sequential_constructive_xo,swap_mutation
1,76,21,37666.22230754844,fps,sequential_constructive_xo,swap_mutation
1,77,20,29468.940980863532,fps,sequential_constructive_xo,swap_mutation
1,78,24,35008.844971650055,fps,sequential_constructive_xo,swap_mutation
1,79,16,35870.898386652254,fps,sequential_constructive_xo,swap_mutation
1,80,18,34127.97175290378,fps,sequential_constructive_xo,swap_mutation
1,81,17,35903.0867002765,fps,sequential_constructive_xo,swap_mutation
1,82,17,40213.71709884657,fps,sequential_constructive_xo,swap_mutation
1,83,16,27240.59296055095,fps,sequential_constructive_xo,swap_mutation
1,84,15,40869.814877475575,fps,sequential_constructive_xo,swap_mutation
1,85,18,31055.095174619986,fps,sequential_constructive_xo,swap_mutation
1,86,18,31055.095174619986,fps,sequential_constructive_xo,swap_mutation
1,87,18,31055.095174619986,fps,sequential_constructive_xo,swap_mutation
1,88,12,35065.344747170755,fps,sequential_constructive_xo,swap_mutation
1,89,21,37562.46484383253,fps,sequential_constructive_xo,swap_mutation
1,90,18,36929.35641487072,fps,sequential_constructive_xo,swap_mutation
1,91,18,36929.35641487072,fps,sequential_constructive_xo,swap_mutation
1,92,20,44258.32325122921,fps,sequential_constructive_xo,swap_mutation
1,93,18,42143.09935135674,fps,sequential_constructive_xo,swap_mutation
1,94,18,27991.84283519494,fps,sequential_constructive_xo,swap_mutation
1,95,21,40668.00364099605,fps,sequential_constructive_xo,swap_mutation
1,96,19,38438.69977513327,fps,sequential_constructive_xo,swap_mutation
1,97,19,37039.1455220793,fps,sequential_constructive_xo,swap_mutation
1,98,17,32035.16803375991,fps,sequential_constructive_xo,swap_mutation
1,99,17,32035.16803375991,fps,sequential_constructive_xo,swap_mutation
1,100,18,35563.518257897296,fps,sequential_constructive_xo,swap_mutation
0,1,27,40896.290330138385,fps,sequential_constructive_xo,inversion_mutation
0,2,26,38277.58617297339,fps,sequential_constructive_xo,inversion_mutation
0,3,21,33234.38070797262,fps,sequential_constructive_xo,inversion_mutation
0,4,21,33234.38070797262,fps,sequential_constructive_xo,inversion_mutation
0,5,19,27727.743268311595,fps,sequential_constructive_xo,inversion_mutation
0,6,21,42061.65238127922,fps,sequential_constructive_xo,inversion_mutation
0,7,15,38252.62197107932,fps,sequential_constructive_xo,inversion_mutation
0,8,21,42945.20898591048,fps,sequential_constructive_xo,inversion_mutation
0,9,21,41563.08177206081,fps,sequential_constructive_xo,inversion_mutation
0,10,21,38464.02184453831,fps,sequential_constructive_xo,inversion_mutation
0,11,19,44010.16133369675,fps,sequential_constructive_xo,inversion_mutation
0,12,18,30794.922115804042,fps,sequential_constructive_xo,inversion_mutation
0,13,18,40307.62357565113,fps,sequential_constructive_xo,inversion_mutation
0,14,19,41129.19254796468,fps,sequential_constructive_xo,inversion_mutation
0,15,19,31891.878970031627,fps,sequential_constructive_xo,inversion_mutation
0,16,15,33509.527873349165,fps,sequential_constructive_xo,inversion_mutation
0,17,17,32490.788853333,fps,sequential_constructive_xo,inversion_mutation
0,18,20,27564.067246566177,fps,sequential_constructive_xo,inversion_mutation
0,19,20,27564.067246566177,fps,sequential_constructive_xo,inversion_mutation
0,20,19,31679.037277106032,fps,sequential_constructive_xo,inversion_mutation
0,21,17,24476.424925732943,fps,sequential_constructive_xo,inversion_mutation
0,22,17,24476.424925732943,fps,sequential_constructive_xo,inversion_mutation
0,23,19,24300.952663083266,fps,sequential_constructive_xo,inversion_mutation
0,24,17,31677.262008842354,fps,sequential_constructive_xo,inversion_mutation
0,25,16,32330.872220428435,fps,sequential_constructive_xo,inversion_mutation
0,26,14,28983.44346234605,fps,sequential_constructive_xo,inversion_mutation
0,27,14,28983.44346234605,fps,sequential_constructive_xo,inversion_mutation
0,28,16,39851.48482275424,fps,sequential_constructive_xo,inversion_mutation
0,29,16,30949.971959700062,fps,sequential_constructive_xo,inversion_mutation
0,30,18,40033.583771567566,fps,sequential_constructive_xo,inversion_mutation
0,31,20,40752.02464665638,fps,sequential_constructive_xo,inversion_mutation
0,32,20,41500.987688506386,fps,sequential_constructive_xo,inversion_mutation
0,33,17,31095.180351602346,fps,sequential_constructive_xo,inversion_mutation
0,34,15,35447.028178492066,fps,sequential_constructive_xo,inversion_mutation
0,35,15,39818.08521949014,fps,sequential_constructive_xo,inversion_mutation
0,36,18,44463.96183531722,fps,sequential_constructive_xo,inversion_mutation
0,37,21,30989.43931115514,fps,sequential_constructive_xo,inversion_mutation
0,38,18,45468.23216639101,fps,sequential_constructive_xo,inversion_mutation
0,39,16,30310.51546522053,fps,sequential_constructive_xo,inversion_mutation
0,40,20,35388.29285465316,fps,sequential_constructive_xo,inversion_mutation
0,41,12,35715.13777545956,fps,sequential_constructive_xo,inversion_mutation
0,42,24,41957.50401448978,fps,sequential_constructive_xo,inversion_mutation
0,43,17,39494.53399245341,fps,sequential_constructive_xo,inversion_mutation
0,44,20,42050.283936611384,fps,sequential_constructive_xo,inversion_mutation
0,45,20,42214.90400263686,fps,sequential_constructive_xo,inversion_mutation
0,46,21,33882.18460779333,fps,sequential_constructive_xo,inversion_mutation
0,47,19,43273.45026598553,fps,sequential_constructive_xo,inversion_mutation
0,48,19,40936.997103530266,fps,sequential_constructive_xo,inversion_mutation
0,49,16,34123.076365446,fps,sequential_constructive_xo,inversion_mutation
0,50,16,34123.076365446,fps,sequential_constructive_xo,inversion_mutation
0,51,17,38967.13194840297,fps,sequential_constructive_xo,inversion_mutation
0,52,19,28569.999548560445,fps,sequential_constructive_xo,inversion_mutation
0,53,16,28794.297576069424,fps,sequential_constructive_xo,inversion_mutation
0,54,19,38717.46529254386,fps,sequential_constructive_xo,inversion_mutation
0,55,15,24799.114784085672,fps,sequential_constructive_xo,inversion_mutation
0,56,15,24799.114784085672,fps,sequential_constructive_xo,inversion_mutation
0,57,19,41527.52547312477,fps,sequential_constructive_xo,inversion_mutation
0,58,17,38751.41362042997,fps,sequential_constructive_xo,inversion_mutation
0,59,18,24527.130676257802,fps,sequential_constructive_xo,inversion_mutation
0,60,17,36582.77110613081,fps,sequential_constructive_xo,inversion_mutation
0,61,22,35356.20390836989,fps,sequential_constructive_xo,inversion_mutation
0,62,23,39396.129687062436,fps,sequential_constructive_xo,inversion_mutation
0,63,19,42143.94055259144,fps,sequential_constructive_xo,inversion_mutation
0,64,19,36971.27574047767,fps,sequential_constructive_xo,inversion_mutation
0,65,16,32176.624581637443,fps,sequential_constructive_xo,inversion_mutation
0,66,19,29530.35053008717,fps,sequential_constructive_xo,inversion_mutation
0,67,21,35797.06657426083,fps,sequential_constructive_xo,inversion_mutation
0,68,20,41127.454083475466,fps,sequential_constructive_xo,inversion_mutation
0,69,20,28210.16836890323,fps,sequential_constructive_xo,inversion_mutation
0,70,21,41524.925357016116,fps,sequential_constructive_xo,inversion_mutation
0,71,23,41500.75923447731,fps,sequential_constructive_xo,inversion_mutation
0,72,18,34332.79922352524,fps,sequential_constructive_xo,inversion_mutation
0,73,20,35848.97623474785,fps,sequential_constructive_xo,inversion_mutation
0,74,23,31506.79929023084,fps,sequential_constructive_xo,inversion_mutation
0,75,17,39795.082820430645,fps,sequential_constructive_xo,inversion_mutation
0,76,16,33159.93696504982,fps,sequential_constructive_xo,inversion_mutation
0,77,19,45242.865512531025,fps,sequential_constructive_xo,inversion_mutation
0,78,23,40140.5393382587,fps,sequential_constructive_xo,inversion_mutation
0,79,17,34243.90228316938,fps,sequential_constructive_xo,inversion_mutation
0,80,18,35608.324632301315,fps,sequential_constructive_xo,inversion_mutation
0,81,17,31283.639031455845,fps,sequential_constructive_xo,inversion_mutation
0,82,22,40843.184492773646,fps,sequential_constructive_xo,inversion_mutation
0,83,18,31463.084575785182,fps,sequential_constructive_xo,inversion_mutation
0,84,18,32595.518955744952,fps,sequential_constructive_xo,inversion_mutation
0,85,24,37378.47966120009,fps,sequential_constructive_xo,inversion_mutation
0,86,22,39814.441776506144,fps,sequential_constructive_xo,inversion_mutation
0,87,19,31711.56674920571,fps,sequential_constructive_xo,inversion_mutation
0,88,18,24368.444342253857,fps,sequential_constructive_xo,inversion_mutation
0,89,18,24368.444342253857,fps,sequential_constructive_xo,inversion_mutation
0,90,19,37856.066986235586,fps,sequential_constructive_xo,inversion_mutation
0,91,19,38054.22708241053,fps,sequential_constructive_xo,inversion_mutation
0,92,23,42809.1661497252,fps,sequential_constructive_xo,inversion_mutation
0,93,19,34333.50780409527,fps,sequential_constructive_xo,inversion_mutation
0,94,21,41829.9631989052,fps,sequential_constructive_xo,inversion_mutation
0,95,19,30406.07686438748,fps,sequential_constructive_xo,inversion_mutation
0,96,15,28791.359162265286,fps,sequential_constructive_xo,inversion_mutation
0,97,18,43249.072835500156,fps,sequential_constructive_xo,inversion_mutation
0,98,20,36112.302679518354,fps,sequential_constructive_xo,inversion_mutation
0,99,20,38398.062622144265,fps,sequential_constructive_xo,inversion_mutation
0,100,20,28462.194790444217,fps,sequential_constructive_xo,inversion_mutation
1,1,34,31716.166152824302,fps,sequential_constructive_xo,inversion_mutation
1,2,22,35272.225733134204,fps,sequential_constructive_xo,inversion_mutation
1,3,26,33975.761146901445,fps,sequential_constructive_xo,inversion_mutation
1,4,23,37173.27953367752,fps,sequential_constructive_xo,inversion_mutation
1,5,18,32457.139990633717,fps,sequential_constructive_xo,inversion_mutation
1,6,19,38765.86245743348,fps,sequential_constructive_xo,inversion_mutation
1,7,20,38542.65501702293,fps,sequential_constructive_xo,inversion_mutation
1,8,20,38024.929395887695,fps,sequential_constructive_xo,inversion_mutation
1,9,23,41026.69448966534,fps,sequential_constructive_xo,inversion_mutation
1,10,19,33468.153607343505,fps,sequential_constructive_xo,inversion_mutation
1,11,21,30047.80413268927,fps,sequential_constructive_xo,inversion_mutation
1,12,19,40233.948060153925,fps,sequential_constructive_xo,inversion_mutation
1,13,20,36797.247726263085,fps,sequential_constructive_xo,inversion_mutation
1,14,18,25243.73830131851,fps,sequential_constructive_xo,inversion_mutation
1,15,23,41850.00328290814,fps,sequential_constructive_xo,inversion_mutation
1,16,19,41380.13642070461,fps,sequential_constructive_xo,inversion_mutation
1,17,16,37589.94902164054,fps,sequential_constructive_xo,inversion_mutation
1,18,21,36461.8259890741,fps,sequential_constructive_xo,inversion_mutation
1,19,18,24073.968449852775,fps,sequential_constructive_xo,inversion_mutation
1,20,18,24254.39568179117,fps,sequential_constructive_xo,inversion_mutation
1,21,18,24254.39568179117,fps,sequential_constructive_xo,inversion_mutation
1,22,23,41728.92404883103,fps,sequential_constructive_xo,inversion_mutation
1,23,19,29669.11144513428,fps,sequential_constructive_xo,inversion_mutation
1,24,19,29669.11144513428,fps,sequential_constructive_xo,inversion_mutation
1,25,19,36224.39266642946,fps,sequential_constructive_xo,inversion_mutation
1,26,19,42038.609995032915,fps,sequential_constructive_xo,inversion_mutation
1,27,20,40411.46064369657,fps,sequential_constructive_xo,inversion_mutation
1,28,21,36240.50780266493,fps,sequential_constructive_xo,inversion_mutation
1,29,19,24929.09391848978,fps,sequential_constructive_xo,inversion_mutation
1,30,25,39685.8466211544,fps,sequential_constructive_xo,inversion_mutation
1,31,18,35146.003821144164,fps,sequential_constructive_xo,inversion_mutation
1,32,19,40888.68799081917,fps,sequential_constructive_xo,inversion_mutation
1,33,26,35547.661065409,fps,sequential_constructive_xo,inversion_mutation
1,34,22,29413.500921073344,fps,sequential_constructive_xo,inversion_mutation
1,35,19,39050.039674621505,fps,sequential_constructive_xo,inversion_mutation
1,36,23,39096.08578376633,fps,sequential_constructive_xo,inversion_mutation
1,37,23,41423.87146498424,fps,sequential_constructive_xo,inversion_mutation
1,38,19,28489.813189223405,fps,sequential_constructive_xo,inversion_mutation
1,39,18,39289.58739999242,fps,sequential_constructive_xo,inversion_mutation
1,40,20,27907.941681217915,fps,sequential_constructive_xo,inversion_mutation
1,41,20,43252.94701812759,fps,sequential_constructive_xo,inversion_mutation
1,42,16,38700.372867448146,fps,sequential_constructive_xo,inversion_mutation
1,43,16,34856.226740783975,fps,sequential_constructive_xo,inversion_mutation
1,44,22,45119.09613791707,fps,sequential_constructive_xo,inversion_mutation
1,45,17,46189.3062960946,fps,sequential_constructive_xo,inversion_mutation
1,46,19,33902.25515384312,fps,sequential_constructive_xo,inversion_mutation
1,47,18,38940.49650587766,fps,sequential_constructive_xo,inversion_mutation
1,48,21,43929.77555664895,fps,sequential_constructive_xo,inversion_mutation
1,49,16,42812.569881352785,fps,sequential_constructive_xo,inversion_mutation
1,50,18,42127.67210882324,fps,sequential_constructive_xo,inversion_mutation
1,51,21,38842.70183252919,fps,sequential_constructive_xo,inversion_mutation
1,52,13,40907.51300523597,fps,sequential_constructive_xo,inversion_mutation
1,53,23,42614.563649127056,fps,sequential_constructive_xo,inversion_mutation
1,54,20,45679.470222758806,fps,sequential_constructive_xo,inversion_mutation
1,55,17,41430.662509,fps,sequential_constructive_xo,inversion_mutation
1,56,20,41278.96458325179,fps,sequential_constructive_xo,inversion_mutation
1,57,16,41357.34384327439,fps,sequential_constructive_xo,inversion_mutation
1,58,22,33193.85032332903,fps,sequential_constructive_xo,inversion_mutation
1,59,17,36887.28300937559,fps,sequential_constructive_xo,inversion_mutation
1,60,20,31909.167411282655,fps,sequential_constructive_xo,inversion_mutation
1,61,20,31909.167411282655,fps,sequential_constructive_xo,inversion_mutation
1,62,17,36304.29296067667,fps,sequential_constructive_xo,inversion_mutation
1,63,20,44729.321484235785,fps,sequential_constructive_xo,inversion_mutation
1,64,19,38972.65876597368,fps,sequential_constructive_xo,inversion_mutation
1,65,20,30933.92516585987,fps,sequential_constructive_xo,inversion_mutation
1,66,18,40270.81281469323,fps,sequential_constructive_xo,inversion_mutation
1,67,18,32807.41021119626,fps,sequential_constructive_xo,inversion_mutation
1,68,20,40141.09055159569,fps,sequential_constructive_xo,inversion_mutation
1,69,20,36514.827366798236,fps,sequential_constructive_xo,inversion_mutation
1,70,17,36264.0331050238,fps,sequential_constructive_xo,inversion_mutation
1,71,20,31248.99363855213,fps,sequential_constructive_xo,inversion_mutation
1,72,19,38189.32036504284,fps,sequential_constructive_xo,inversion_mutation
1,73,19,32846.910823565035,fps,sequential_constructive_xo,inversion_mutation
1,74,19,32846.910823565035,fps,sequential_constructive_xo,inversion_mutation
1,75,23,34531.846677389156,fps,sequential_constructive_xo,inversion_mutation
1,76,19,35068.460192719685,fps,sequential_constructive_xo,inversion_mutation
1,77,23,42653.02895152891,fps,sequential_constructive_xo,inversion_mutation
1,78,17,41512.66348271302,fps,sequential_constructive_xo,inversion_mutation
1,79,16,30112.929777479014,fps,sequential_constructive_xo,inversion_mutation
1,80,16,30112.929777479014,fps,sequential_constructive_xo,inversion_mutation
1,81,16,30907.91331483692,fps,sequential_constructive_xo,inversion_mutation
1,82,27,43776.39111252848,fps,sequential_constructive_xo,inversion_mutation
1,83,20,39588.56664899465,fps,sequential_constructive_xo,inversion_mutation
1,84,20,34489.59980102211,fps,sequential_constructive_xo,inversion_mutation
1,85,20,30771.803762484727,fps,sequential_constructive_xo,inversion_mutation
1,86,16,28247.17220260687,fps,sequential_constructive_xo,inversion_mutation
1,87,18,38092.45930583842,fps,sequential_constructive_xo,inversion_mutation
1,88,20,38043.858106376174,fps,sequential_constructive_xo,inversion_mutation
1,89,19,41080.15827625952,fps,sequential_constructive_xo,inversion_mutation
1,90,18,37874.982555327115,fps,sequential_constructive_xo,inversion_mutation
1,91,22,31759.426211882554,fps,sequential_constructive_xo,inversion_mutation
